,date,actual_data,lstm_predicted_data
406,2024-04-02 08:00:00,1.127331533,1.127469
407,2024-04-02 12:00:00,1.1275059157999998,1.1273681
408,2024-04-02 16:00:00,1.1274968959999998,1.1272635
409,2024-04-02 20:00:00,1.1274958938,1.127161
410,2024-04-03 00:00:00,1.1275890983999999,1.1270671
411,2024-04-03 04:00:00,1.1275219509999999,1.1269854
412,2024-04-03 08:00:00,1.1276552435999998,1.1269182
413,2024-04-03 12:00:00,1.1280841851999999,1.1268625
414,2024-04-03 16:00:00,1.1281523347999998,1.1268128
415,2024-04-03 20:00:00,1.128198436,1.126763
416,2024-04-04 00:00:00,1.1282435349999997,1.1267142
417,2024-04-04 04:00:00,1.1283898561999999,1.1266631
418,2024-04-04 08:00:00,1.1283457593999997,1.1266149
419,2024-04-04 12:00:00,1.1284670255999998,1.1265802
420,2024-04-04 16:00:00,1.1281543392,1.1265504
421,2024-04-04 20:00:00,1.1281824007999999,1.1265233
422,2024-04-05 00:00:00,1.1280851874,1.1264987
423,2024-04-05 04:00:00,1.1282094602,1.1264793
424,2024-04-05 08:00:00,1.1281673677999997,1.1264633
425,2024-04-05 12:00:00,1.1282204844,1.1264545
426,2024-04-05 16:00:00,1.1281723787999998,1.1264536
427,2024-04-05 20:00:00,1.1281703743999998,1.1264691
428,2024-04-07 20:00:00,1.1281152533999999,1.1264943
429,2024-04-08 00:00:00,1.1281513326,1.1265293
430,2024-04-08 04:00:00,1.1281403084,1.1265701
431,2024-04-08 08:00:00,1.1280551213999999,1.1266115
432,2024-04-08 12:00:00,1.1283447571999998,1.1266447
433,2024-04-08 16:00:00,1.1283858474,1.1266646
434,2024-04-08 20:00:00,1.1284389639999999,1.1266742
435,2024-04-09 00:00:00,1.1283718165999999,1.1266737
436,2024-04-09 04:00:00,1.1283497681999999,1.1266736
437,2024-04-09 08:00:00,1.1284319485999998,1.126672
438,2024-04-09 12:00:00,1.1283748231999997,1.126671
439,2024-04-09 16:00:00,1.1283848452,1.1266705
440,2024-04-09 20:00:00,1.1284068935999998,1.1266695
441,2024-04-10 00:00:00,1.1283477638,1.1266702
442,2024-04-10 04:00:00,1.1283718165999999,1.1266738
443,2024-04-10 08:00:00,1.1283748231999997,1.1266778
444,2024-04-10 12:00:00,1.1271822051999998,1.126673
445,2024-04-10 16:00:00,1.1272543635999999,1.1266671
446,2024-04-10 20:00:00,1.1272263019999997,1.1266623
447,2024-04-11 00:00:00,1.1272623811999998,1.1266594
448,2024-04-11 04:00:00,1.1272463459999997,1.1266584
449,2024-04-11 08:00:00,1.127101027,1.1266683
450,2024-04-11 12:00:00,1.127025862,1.126683
451,2024-04-11 16:00:00,1.1271040335999998,1.1267083
452,2024-04-11 20:00:00,1.1270759719999999,1.1267428
453,2024-04-12 00:00:00,1.1269857739999998,1.1267823
454,2024-04-12 04:00:00,1.1266570524,1.1268247
455,2024-04-12 08:00:00,1.1263233197999998,1.1268605
456,2024-04-12 12:00:00,1.1262812273999998,1.1268904
457,2024-04-12 16:00:00,1.1261960403999998,1.1269139
458,2024-04-12 20:00:00,1.1261990469999998,1.1269373
459,2024-04-14 20:00:00,1.126274212,1.1269593
460,2024-04-15 00:00:00,1.1263333417999999,1.1269817
461,2024-04-15 04:00:00,1.1263954781999999,1.1270094
462,2024-04-15 08:00:00,1.1263624055999997,1.1270391
463,2024-04-15 12:00:00,1.1262481547999998,1.1270692
464,2024-04-15 16:00:00,1.1260777807999998,1.1271017
465,2024-04-15 20:00:00,1.1260607433999998,1.1271334
466,2024-04-16 00:00:00,1.1259264485999998,1.1271617
467,2024-04-16 04:00:00,1.1259915915999998,1.1271893
468,2024-04-16 08:00:00,1.1262381327999997,1.1272094
469,2024-04-16 12:00:00,1.1260918115999998,1.1272123
470,2024-04-16 16:00:00,1.1260326817999997,1.1272086
471,2024-04-16 20:00:00,1.1260236619999997,1.1271969
472,2024-04-17 00:00:00,1.1260847962,1.1271868
473,2024-04-17 04:00:00,1.1260667566,1.1271812
474,2024-04-17 08:00:00,1.1261689809999997,1.12718
475,2024-04-17 12:00:00,1.1262431437999998,1.1271806
